dalam	IN
mengisi	VB
peluang	NN
yang	SC
ada	VB
dalam	IN
upaya	NN
membantu	VB
pengusaha	NN
Indonesia	NNP
yang	SC
akan	MD
mengembangkan	VB
sayap	NN
-nya	PRP
di	IN
Inggris	NNP
.	Z

Selama	IN
ini	PR
,	Z
diakui	VB
-nya	PRP
hubungan	NN
bilateral	JJ
Indonesia	NNP
Inggris	NNP
telah	MD
berlangsung	VB
sejak	IN
tahun	NN
1967	CD
dan	CC
bahkan	RB
investasi	NN
Inggris	NNP
di	IN
Indonesia	NNP
terbesar	JJ
kedua	OD
setelah	SC
Jepang	NNP
dan	CC
nomor	NN
satu	CD
di	IN
negara	NN
Eropa	NNP
.	Z

Namun	CC
di	IN
sisi	NN
lain	JJ
,	Z
tidak	NEG
banyak	CD
pengusaha	NN
Indonesia	NNP
yang	SC
melakukan	VB
ekspansi	NN
ke	IN
Inggris	NNP
.	Z

Celah	NN
ini	PR
yang	SC
bisa	MD
dilakukan	VB
oleh	IN
ICMI	NNP
London	NNP
dalam	IN
upaya	NN
menjembatani	VB
para	DT
pengusaha	NN
Indonesia	NNP
yang	SC
akan	MD
melebarkan	VB
sayap	NN
-nya	PRP
di	IN
Kerajaan	NNP
Inggris	NNP
.	Z

Mari	UH
kita	PRP
sama-sama	RB
melakukan	VB
inventarisasi	NN
dan	CC
juga	RB
melihat	VB
produk	NN
unggulan	NN
Indonesia	NNP
yang	SC
bisa	MD
dijual	VB
di	IN
Inggris	NNP
,	Z
ujar	VB
Dubes	NN
yang	SC
melihat	VB
banyak	CD
hal	NN
yang	SC
bisa	MD
dilakukan	VB
pengusaha	NN
Indonesia	NNP
.	Z

Sebelum	SC
-nya	PRP
Ketua	NNP
ICMI	NNP
London	NNP
Muslimin	NNP
Anwar	NNP
mengatakan	VB
hubungan dagang	NN
antara	IN
Indonesia	NNP
dan	CC
Inggris	NNP
belakangan	RB
ini	PR
cukup	RB
menggembirakan	VB
.	Z

Menurut	IN
UK	NNP
Trade	NNP
and	NNP
Investment	NNP
UKTI	NNP
,	Z
nilai	NN
ekspor	NN
Indonesia	NNP
ke	IN
Inggris	NNP
sepanjang	NN
tahun	NN
2005	CD
tercatat	VB
senilai	NN
517	CD
juta	CD
Pound	NNP
Sterling	NNP
,	Z
yang	SC
kebanyakan	NN
didominasi	VB
jenis	NN
barang-barang	NN
tekstil	NN
dan	CC
alas kaki	NN
.	Z

PT	NNP
Indonesia	NNP
Air	NNP
Transport	NNP
Tbk	NNP
IATA	NNP
pada	IN
tahun	NN
ini	PR
berencana	VB
menambah	VB
lima	CD
pesawat terbang	NN
lagi	RB
untuk	SC
memenuhi	VB
kebutuhan	NN
pasar	NN
di	IN
wilayah	NN
Nusa	NNP
Tenggara	NNP
Timur	NNP
NTT	NNP
,	Z
Nusa	NNP
Tenggara	NNP
Barat	NNP
NTB	NNP
,	Z
Labuhan	NNP
Bajo	NNP
dan	CC
Bali	NNP
.	Z

Untuk	IN
kebutuhan	NN
tersebut	PR
kami	PRP
akan	MD
menanam	VB
investasi	NN
sekitar	RB
15	CD
juta	CD
dolar	NN
AS	NNP
dengan	IN
asumsi	NN
3	CD
juta	CD
dolar	NN
AS	NNP
per	IN
pesawat	NN
,	Z
kata	VB
Direktur	NNP
Utama	NNP
IATA	NNP
,	Z
Roekman	NNP
Prawirasastra	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z

Roekman	NNP
mengatakan	VB
pesawat	NN
tersebut	PR
akan	MD
disewakan	VB
dengan	IN
sistem	NN
kontrak	NN
kepada	IN
perusahaan	NN
travel	FW
pariwisata	NN
.	Z

Mereka	PRP
akan	MD
melayani	VB
para	DT
turis	NN
lokal	JJ
dan	CC
asing	JJ
yang	SC
akan	MD
berkunjung	VB
ke	IN
Bali	NNP
,	Z
NTT	NNP
,	Z
NTB	NNP
maupun	CC
Labuhan	NNP
Bajo	NNP
.	Z

Perusahaan	NN
travel	FW
tersebut	PR
sudah	MD
mempunyai	VB
keinginan	NN
menambah	VB
lima	CD
pesawat	NN
lagi	RB
,	Z
ujar	VB
-nya	PRP
.	Z

Saat	NN
ini	PR
kami	PRP
baru	MD
mampu	JJ
memenuhi	VB
dua	CD
pesawat	NN
ATR	NNP
42	NNP
-	NNP
300	NNP
pesanan	NN
perusahaan	NNP
travel	NNP
PT	NNP
Mirantha	NNP
Nuansa	NNP
Ayu	NNP
.	Z

Satu	CD
pesawat	NN
baru	MD
saja	RB
diserahkan	VB
pada	IN
Mirantha	NNP
Sabtu	NNP
lalu	CC
17	CD
/	Z
3	CD
di	IN
Bali	NNP
dan	CC
satu	CD
lagi	RB
akan	MD
diserahkan	VB
pada	IN
akhir	NN
Mei	NNP
,	Z
tambah	VB
-nya	PRP
.	Z

Roekman	NNP
mengatakan	VB
selama	IN
ini	PR
perseroan	NN
lebih	RB
banyak	CD
melayani	VB
penyewaan	NN
charter	FW
pesawat	NN
dan	CC
helikopter	NN
untuk	IN
kebutuhan	NN
perusahaan	NN
minyak	NN
asing	JJ
.	Z

Namun	CC
saat	NN
ini	PR
perseroan	NN
juga	RB
menyediakan	VB
juga	RB
kebutuhan	NN
pesawat	NN
untuk	IN
perusahaan	NN
travel	FW
.	Z

Sementara	SC
itu	PR
Direktur	NNP
Utama	NNP
PT	NNP
Mirantha	NNP
Nuansa	NNP
Ayu	NNP
,	Z
Henry	NNP
Sulysto	NNP
,	Z
mengatakan	VB
,	Z
kerja sama	NN
dengan	IN
perusahaan	NN
penyewaan	NN
pesawat	NN
sangat	RB
diperlukan	VB
karena	SC
tidak	NEG
mungkin	MD
perseroan	NN
menyediakan	VB
pesawat	NN
sendiri	JJ
,	Z
karena	SC
risiko	NN
dan	CC
investasi	NN
-nya	PRP
besar	JJ
,	Z
kata	VB
Henry	NNP

Sementara	SC
wilayah	NN
NTT	NNP
,	Z
NTB	NNP
dan	CC
Labuhan	NNP
Bajo	NNP
sudah	MD
menjadi	VB
daerah tujuan wisata	NN
turis	NN
,	Z
namun	CC
transportasi	NN
yang	SC
menuju	VB
ke	IN
arah	NN
sana	PR
masih	MD
sangat	RB
kurang	RB
terutama	JJ
pesawat	NN
udara	NN
.	Z

Salah satu	CD
-nya	PRP
dengan	SC
menyediakan	VB
alat	NN
transportasi	NN
udara	NN
melalui	IN
kerja sama	NN
dengan	IN
IATA	NNP
,	Z
lanjut	VB
Henry	NNP
.	Z

Roekman	NNP
menambahkan	VB
kontrak	NN
penyewaan	NN
pesawat	NN
dengan	IN
Mirantha	NNP
bersifat	VB
jangka panjang	NN
yakni	SC
selama	IN
enam	CD
tahun	NN

Nilai	NN
kontrak	NN
berdasarkan	VB
jam	NN
terbang	VB
pesawat	NN
atau	CC
paling	RB
tidak	NEG
sebulan	NN
sebesar	JJ
160	CD
ribu	CD
dolar	NN
AS	NNP
per	IN
pesawat	NN
.	Z

Sementara	SC
itu	PR
sampai	IN
akhir	NN
2007	CD
perseroan	NN
menargetkan	VB
pendapatan	NN
sebesar	JJ
Rp	SYM
300	CD
miliar	CD
atau	CC
naik	VB
dibandingkan	VB
2006	CD
hanya	RB
sebesar	JJ
Rp	SYM
204	CD
miliar	CD
.	Z

Target	NN
tersebut	PR
belum	NEG
memasukkan	VB
pendapatan	NN
sewa	NN
/	Z
kontrak	NN
dari	IN
Mirantha	NNP
.	Z

"	Z
Kalau	SC
itu	PR
dimasukkan	VB
mungkin	MD
pendapatan	NN
-nya	PRP
akan	MD
lebih	RB
besar	JJ
lagi	RB
,	Z
"	Z
kata	VB
Roekman	NNP
.	Z

Sedangkan	CC
target	NN
laba bersih	NN
2007	CD
sebesar	JJ
Rp	SYM
30	CD
miliar	CD
atau	CC
naik	VB
dibandingkan	VB
2006	CD
sebesar	JJ
Rp	SYM
28,6	CD
miliar	CD
.	Z

PT	NNP
Bank	NNP
Mayapada	NNP
Internasional	NNP
Tbk	NNP
MAYA	NNP
akan	MD
melakukan	VB
penawaran	NN
umum	JJ
obligasi	NN
sebesar	JJ
Rp	SYM
750	CD
miliar	CD
terdiri	VB
dari	IN
Obligasi	NNP
Bank	NNP
Mayapada	NNP
II	NNP
Tahun	NN
2007	CD
sebanyak	CD
-	Z
banyak	CD
Rp	SYM
500	CD
miliar	CD
dan	CC
Obligasi	NNP
Subordinasi	NNP
Bank	NNP
Mayapada	NNP
II	NNP
Tahun	NN
2007	CD
sebanyak	CD
-	Z
banyak	CD
Rp	SYM
250	CD
miliar	CD
.	Z

Dalam	IN
prospektus	NN
-nya	PRP
yang	SC
dipublikasikan	VB
di	IN
Jakarta	NNP
,	Z
Selasa	NNP
,	Z
Bank	NNP
Mayapada	NNP
mengatakan	VB
Obligasi	NNP
Bank	NNP
Mayapada	NNP
II	NNP
Tahun	NN
2007	CD
akan	MD
diterbitkan	VB
dalam	IN
Seri	NNP
A	NNP
berjangka	VB
waktu	NN
tiga	CD
tahun	NN
dan	CC
Seri	NNP
B	NNP
berjangka	VB
waktu	NN
lima	CD
tahun	NN
dengan	SC
memberikan	VB
tingkat	NN
suku	NN
bunga	NN
tetap	RB
dan	CC
nilai nominal	NN
yang	SC
akan	MD
ditentukan	VB
kemudian	NN
.	Z

Sementara	CC
Obligasi	NNP
Subordinasi	NNP
Bank	NNP
Mayapada	NNP
II	NNP
Tahun	NN
2007	CD
berjangka	VB
waktu	NN
10	CD
tahun	NN
memberikan	VB
tingkat	NN
suku	NN
bunga	NN
tetap	RB
untuk	IN
tahun	NN
pertama	OD
sampai	IN
kelima	OD
dan	CC
suku	NN
bunga	NN
tetap	RB
yang	SC
lebih	RB
tinggi	JJ
untuk	IN
tahun	NN
keenam	OD
hingga	IN
ke-10	OD
dengan	IN
opsi	NN
beli	VB
pada	IN
tahun	NN
kelima	OD
.	Z

Periode	NN
penawaran	NN
obligasi	NN
tersebut	PR
berlangsung	VB
pada	IN
24	CD
-	Z
26	CD
April	NNP
2007	CD
dan	CC
akan	MD
dicatatkan	VB
di	IN
Bursa	NNP
Efek	NNP
Surabaya	NNP
BES	NNP
pada	IN
1	CD
Mei	NNP
2007	CD
.	Z

PT	NNP
Medco	NNP
Energy	NNP
Internasional	NNP
Tbk	NNP
melalui	IN
anak	NN
usaha	NN
-nya	PRP
Medco	NNP
E	NNP
&	NNP
P	NNP
Malaka	NNP
telah	MD
menandatangani	VB
penjualan	NN
gas	NN
ke	IN
Perusahaan	NNP
Listrik	NNP
Negara	NNP
PLN	NNP
senilai	NN
430	CD
juta	CD
dolar	NN
AS	NNP
.	Z

Dalam	IN
penjelasan	NN
-nya	PRP
ke	IN
Badan	NNP
Pengawas	NNP
Pasar	NNP
Modal	NNP
Bapepam	NNP
,	Z
direksi	NN
Medco	NNP
menjelaskan	VB
,	Z
pihak	NN
-nya	PRP
telah	MD
menandatangani	VB
nota	NN
kesepahaman	NN
perjanjian	NN
jual beli	NN
gas	NN
,	Z
dengan	IN
PLN	NNP
,	Z
pada	IN
21	CD
Maret	NNP
lalu	CC
.	Z

Dalam	IN
perjanjian	NN
tersebut	PR
,	Z
Medco	NNP
akan	MD
memasok	VB
gas	NN
dalam	IN
kurun waktu	NN
2008	CD
-	Z
2017	CD
,	Z
dengan	IN
total	NN
volume	NN
133	CD
miliar	CD
kaki	NND
kubik	NND
,	Z
dari	IN
lapangan	NNP
Singa	NNP
,	Z
Sumatera	NNP
Selatan	NNP
,	Z
ke	IN
fasilitas	NN
pembangkit	NN
listrik	NN
PLN	NNP
di	IN
Jawa	NNP
Barat	NNP
.	Z

Perusahaan	NNP
perkebunan	NNP
PT	NNP
Bakrie	NNP
Sumatra	NNP
Plantations	NNP
Tbk	NNP
UNSP	NNP
di	IN
Jakarta	NNP
,	Z
Jumat	NNP
,	Z
menyatakan	VB
perolehan	NN
laba bersih	NN
tahun	NN
2006	CD
,	Z
meningkat	VB
49,41	CD
persen	CD
menjadi	VB
172,90	CD
miliar	CD
,	Z
dibanding	VB
Rp	SYM
115,72	CD
miliar	CD
tahun	NN
sebelum	SC
-nya	PRP
.	Z

Laporan	NN
keuangan	NN
konsolidasi	NN
tahunan	NN
perseroan	NN
,	Z
memperlihatkan	VB
pertumbuhan	NN
laba bersih	NN
yang	SC
signifikan	JJ
tersebut	PR
didorong	VB
oleh	IN
penjualan	NN
bersih	JJ
perseroan	NN
yang	SC
meningkat	VB
dari	IN
Rp	SYM
883,31	CD
miliar	CD
pada	IN
tahun	NN
2005	CD
menjadi	VB
Rp	SYM
1,18	CD
triliun	CD
pada	IN
tahun	NN
2006	CD
.	Z

Keberhasilan	NN
perseroan	NN
mengendalikan	VB
biaya	NN
operasional	JJ
melalui	IN
efisiensi	NN
membuahkan	VB
hasil	NN
laba	NN
usaha	NN
-nya	PRP
bertambah	VB
dari	IN
Rp	SYM
227,88	CD
miliar	CD
pada	IN
tahun	NN
2005	CD
menjadi	VB
Rp	SYM
292,16	CD
miliar	CD
pada	IN
tahun	NN
2006	CD
dan	CC
laba bersih	NN
per	IN
saham	NN
EPS	FW
-	Z
Earning	FW
Per	IN
Share	FW
perseroan	NN
naik	VB
dari	IN
Rp	SYM
50	CD
menjadi	VB
Rp	SYM
74	CD
.	Z

Menurut	IN
dia	PRP
,	Z
keputusan	NN
untuk	SC
membayarkan	VB
dividen	NN
luar biasa	JJ
0,475	CD
dollar	FW
AS	NNP
per	IN
lembar	NND
saham	NN
ditetapkan	VB
setelah	SC
mempertimbangkan	VB
kinerja	NN
keuangan	NN
Perseroan	NN
tahun	NN
2006	CD
dan	CC
kondisi	NN
keuangan	NN
saat	NN
ini	PR
yang	SC
sangat	RB
baik	JJ
.	Z

Ia	PRP
mengatakan	VB
,	Z
pemegang saham	NN
Indonesia	NNP
akan	MD
menerima	VB
dividen	NN
dalam	IN
rupiah	NN
yang	SC
nilai	NN
-nya	PRP
setara	NN
dengan	IN
dividen	NN
yang	SC
dibayarkan	VB
dalam	IN
dollar	FW
AS	NNP
berdasarkan	VB
kurs	NN
tengah	NN
yang	SC
ditetapkan	VB
oleh	IN
Bank	NNP
Indonesia	NNP
pada	IN
tanggal	NN
27	CD
April	NNP
2007	CD
.	Z

Pemegang	NN
saham	NN
asing	JJ
akan	MD
menerima	VB
dividen	NN
dalam	IN
dolar	NN
AS	NNP
,	Z
ujar	VB
-nya	PRP
.	Z

Sementara	SC
itu	PR
,	Z
ujar	VB
dia	PRP
,	Z
dividen	NN
interim	NN
untuk	IN
tahun	NN
2006	CD
sebesar	JJ
0,025	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
telah	MD
dibayarkan	VB
sebelum	SC
-nya	PRP
pada	IN
tanggal	NN
lima	CD
Desember	NNP
2006	CD
,	Z
sehingga	SC
secara	IN
keseluruhan	NN
dividen	NN
tahun	NN
2006	CD
sebesar	JJ
0,525	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
.	Z

Jumlah	NN
yang	SC
sama	JJ
sebesar	JJ
0,11	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
telah	MD
dibayarkan	VB
untuk	IN
tahun	NN
2005	CD
,	Z
kata	VB
dia	PRP
.	Z

Dalam	IN
RUPS	NN
tersebut	PR
pemegang saham	NN
juga	RB
mengangkat	VB
Rozik	NNP
B	NNP
Soetjipto	NNP
sebagai	IN
Komisaris	NN
Independen	JJ
untuk	IN
periode	NN
sampai	IN
penutupan	NN
RUPS	NN
tahunan	NN
2008	CD
.	Z

Rozik	NNP
B	NNP
Soetjipto	NNP
menggantikan	VB
Soetaryo	NNP
Sigit	NNP
,	Z
yang	SC
efektif	JJ
pensiun	VB
dari	IN
perseroan	NN
pada	IN
penutupan	NN
rapat	NN
tersebut	PR
,	Z
ujar	VB
-nya	PRP
.	Z

Selain	IN
itu	PR
,	Z
ucap	VB
-nya	PRP
pemegang saham	NN
juga	RB
mengangkat	VB
kembali	RB
Eddie	NNP
A	NNP
Arsyad	NNP
,	Z
Ciho	NNP
D	NNP
Bangun	NNP
dan	CC
Dirk	NNP
Theuninck	NNP
sebagai	IN
Direktur-Direktur	NN
Perseroan	NN
yang	SC
akan	MD
bekerja	VB
sampai	IN
penutupan	NN
RUPS	NN
tahunan	NN
2009	CD
.	Z

Ia	PRP
menambahkan	VB
,	Z
kantor	NN
Akuntan	NNP
Publik	NNP
Haryanto	NNP
Sahari	NNP
dan	CC
Rekan	NN
-	Z
PricewaterhouseCoopers	NNP
telah	MD
ditunjuk	VB
kembali	RB
sebagai	IN
akuntan publik	NN
untuk	SC
mengaudit	VB
buku-buku	NN
perseroan	NN
sampai	SC
tahun	NN
berakhir	VB
tanggal	NN
31	CD
Desember	NNP
2007	CD
.	Z

Bank	NNP
Central	NNP
Asia	NNP
BCA	NNP
menargetkan	VB
dapat	MD
menyalurkan	VB
kredit	NN
sebesar	JJ
Rp	SYM
10	CD
triliun	CD
pada	IN
tahun	NN
2007	CD
.	Z

Kita	PRP
anggarkan	VB
Rp	SYM
4	CD
triliun	CD
untuk	IN
korporasi	NN
,	Z
kata	VB
Wakil	NNP
Presiden	NNP
BCA	NNP
Jahja	NNP
Setiaatmadja	NNP
di	IN
Jakarta	NNP
,	Z
baru-baru ini	RB
.	Z

Penyaluran	NN
kredit	NN
Rp	SYM
10	CD
triliun	CD
tersebut	PR
menurut	IN
Jahja	NNP
akan	MD
dianggarkan	VB
dari	IN
penarikan	NN
Surat	NNP
Bank	NNP
Indonesia	NNP
SBI	NNP
.	Z

Kredit	NN
BCA	NNP
tahun	NN
2006	CD
tumbuh	VB
sebesar	JJ
13,5	CD
persen	CD
menjadi	VB
Rp	SYM
61,4	CD
triliun	CD
dengan	SC
Kredit	NN
Korporasi	NN
tumbuh	VB
19,0	CD
persen	CD
YoY	FW
menjadi	VB
Rp	SYM
23,9	CD
triliun	CD
.	Z

Sedangkan	CC
kredit	NN
Komersial	JJ
dan	CC
Usaha	NN
Kecil	JJ
dan	CC
Menengah	JJ
UKM	NN
tumbuh	VB
16,1	CD
persen	CD
menjadi	VB
Rp	SYM
29,2	CD
triliun	CD
dan	CC
Kredit	NN
Konsumer	NN
turun	VB
4,9	CD
persen	CD
menjadi	VB
Rp	SYM
8,5	CD
triliun	CD
terutama	JJ
disebabkan	VB
oleh	IN
penurunan	NN
Kredit	NN
Kendaraan	NN
Bermotor	VB
yang	SC
turun	VB
40,9	CD
persen	CD
menjadi	VB
Rp	SYM
2,5	CD
triliun	CD
.	Z

KPR	NN
tumbuh	VB
23,9	CD
persen	CD
menjadi	VB
Rp	SYM
4,4	CD
triliun	CD
dan	CC
Kartu	NN
Kredit	NN
tumbuh	VB
34,3	CD
%	SYM
menjadi	VB
Rp	SYM
1,6	CD
triliun	CD
.	Z

Pada	IN
31	CD
Desember	NNP
2006	CD
,	Z
porsi	NN
kredit	NN
Komersial	JJ
dan	CC
UKM	NN
mencapai	VB
47,4	CD
persen	CD
dari	IN
total	NN
kredit	NN
,	Z
sementara	SC
kredit	NN
Korporasi	NN
berkontribusi	VB
38,8	CD
persen	CD
dan	CC
kredit	NN
Konsumer	NN
13,8	CD
persen	CD
.	Z

Sementara	SC
itu	PR
,	Z
saat	NN
ini	PR
BCA	NNP
dan	CC
Mandiri	NNP
menjadi	VB
sindikasi	NN
untuk	SC
menyalurkan	VB
kredit	NN
bagi	IN
investasi	NN
jalan tol	NN
Jagorawi	NNP
-	Z
Cinere	NNP
.	Z

Dalam	IN
sindikasi	NN
yang	SC
akan	MD
mengucurkan	VB
dana	NN
Rp	SYM
1,461	CD
triliun	CD
tersebut	PR
,	Z
BCA	NNP
menyalurkan	VB
kredit	NN
sebesar	JJ
Rp	SYM
584	CD
miliar	CD
.	Z

Penanaman modal asing	NN
PMA	NN
di	IN
Malaysia	NNP
tahun	NN
2006	CD
mencapai	VB
lima	CD
kali	NND
lebih	RB
besar	JJ
dibandingkan	VB
Indonesia	NNP
,	Z
hal	NN
ini	PR
menunjukkan	VB
pembangunan ekonomi	NN
Malaysia	NNP
jauh	JJ
lebih	RB
menarik	VB
dibandingkan	VB
Indonesia	NNP
bagi	IN
investor	NN
asing	JJ
.	Z

Menurut	IN
harian	NNP
Utusan	NNP
Malaysia	NNP
,	Z
Rabu	NNP
,	Z
di	IN
Kuala	NNP
Lumpur	NNP
,	Z
PMA	NN
yang	SC
masuk	VB
ke	IN
Malaysia	NNP
mencapai	VB
20,2	CD
miliar	CD
ringgit	NN
Malaysia	NNP
5,6	CD
miliar	CD
dolar	NN
AS	NNP
dibandingkan	VB
Indonesia	NNP
yang	SC
hanya	RB
mencapai	VB
4,7	CD
miliar	CD
ringgit	NN
Malaysia	NNP
1,3	CD
miliar	CD
dolar	NN
AS	NNP
.	Z

Juru bicara	NN
parlemen	NN
Malaysia	NNP
bidang	NN
perdagangan	NN
dan	CC
industri	NN
luar negeri	NN
Dr	NNP
Tan	NNP
Yee	NNP
Kew	NNP
mengemukakan	VB
dalam	IN
sidang	NN
parlemen	NN
,	Z
Malaysia	NNP
menduduki	VB
urutan	NN
ke-2	OD
setelah	SC
Singapura	NNP
di	IN
kalangan	NN
Asean	NNP
dari	IN
segi	NN
masuknya	NN
PMA	NN
.	Z

Singapura	NNP
sendiri	NN
berhasil	VB
mendatangkan	VB
PMA	NN
tahun	NN
2006	CD
sebesar	JJ
30	CD
miliar	CD
ringgit	NN
8,3	CD
miliar	CD
dolar	NN
AS	NNP
.	Z

Sementara	SC
itu	PR
,	Z
posisi	NN
ketiga	OD
adalah	VB
Thailand	NNP
sebesar	JJ
11,4	CD
miliar	CD
ringgit	NN
3,16	CD
miliar	CD
dolar	NN
AS	NNP
dan	CC
Indonesia	NNP
berada	VB
di	IN
urutan	NN
ke-4	OD
dengan	IN
nilai	NN
4,7	CD
miliar	CD
ringgit	NN
.	Z

Jadi	SC
tidak	NEG
benar	JJ
PMA	NN
ke	IN
Malaysia	NNP
semakin	RB
memburuk	VB
,	Z
kata	VB
Tan	NNP
Yee	NNP
Kew	NNP
menanggapi	VB
pernyataan	NN
Tan	NNP
Lian	NNP
Hoe	NNP
,	Z
pimpinan	NN
Barisan	NNP
Nasional	NNP
Bukit	NNP
Gantang	NNP
,	Z
yang	SC
menyatakan	VB
bahwa	SC
PMA	NN
Malaysia	NNP
semakin	RB
memburuk	VB
dibandingkan	VB
tetangga	NN
-nya	PRP
di	IN
Asean	NNP
.	Z

Ia	PRP
mengemukakan	VB
pula	RB
,	Z
sepuluh	CD
negara	NN
investor	NN
utama	JJ
di	IN
Malaysia	NNP
dalam	IN
periode	NN
2005	CD
hingga	IN
2006	CD
,	Z
ialah	VB
Jepang	NNP
dengan	IN
PMA	NN
sebanyak	CD
8.1	CD
miliar	CD
Ringgit	NN
,	Z
Amerika	NNP
7,6	CD
miliar	CD
Ringgit	NN
,	Z
Belanda	NNP
5	CD
miliar	CD
,	Z
Singapura	NNP
4.9	CD
miliar	CD
Ringgit	NN
,	Z
Australia	NNP
2,7	CD
miliar	CD
Ringgit	NN
,	Z
Korea	NNP
1.1	CD
miliar	CD
Ringgit	NN
,	Z
Cayman	NNP
Islands	NNP
1	CD
miliar	CD
,	Z
Taiwan	NNP
0.8	CD
miliar	CD
Ringgit	NN
,	Z
Inggris	NNP
0,7	CD
miliar	CD
Ringgit	NN
.	Z

Produksi	NN
sawit	NN
PT	NNP
Astra	NNP
Agro	NNP
Lestari	NNP
AALI	NNP
pada	IN
kuartal	NN
pertama	OD
2007	CD
turun	VB
8,3	CD
persen	CD
dibandingkan	VB
periode	NN
sama	JJ
sebelum	SC
-nya	PRP
.	Z

Produksi	NN
sawit	NN
dalam	IN
TBS	NN
tandan	NN
buah	NN
segar	JJ
pada	IN
kuartal	NN
I	OD
2007	CD
sebesar	JJ
808.475	CD
ton	NND
atau	CC
turun	VB
8,3	CD
persen	CD
.	Z

Penurunan	NN
produksi	NN
ini	PR
akibat	NN
dampak	NN
musim kering	NN
yang	SC
terjadi	VB
pada	IN
semester	NN
II	OD
2006	CD
,	Z
dan	CC
dampak	NN
-nya	PRP
masih	MD
dirasakan	VB
pada	IN
kuartal	NN
pertama	OD
2007	CD
,	Z
kata	VB
Direktur	NNP
AALI	NNP
,	Z
Julie	NNP
Syaftari	NNP
kepada	IN
BEJ	NNP
,	Z
Kamis	NNP
.	Z

Dia	PRP
mengatakan	VB
penurunan	NN
produksi	NN
ini	PR
terjadi	VB
di	IN
beberapa	CD
perkebunan	NN
perseroan	NN
yang	SC
tersebar	VB
di	IN
beberapa	CD
wilayah	NN
Indonesia	NNP
.	Z
Misal	NN
-nya	PRP
untuk	IN
perkebunan	NN
di	IN
Kalimantan	NNP
turun	VB
23,9	CD
persen	CD
,	Z
wilayah	NN
Sumatera	NNP
turun	VB
6,5	CD
persen	CD
.	Z

Sementara	CC
untuk	IN
wilayah	NN
Sulawesi	NNP
masih	MD
memberikan	VB
peningkatan	NN
produksi	NN
sebesar	JJ
14,2	CD
persen	CD
.	Z

Penurunan	NN
produksi	NN
sawit	NN
berakibat	VB
pula	RB
pada	IN
penurunan	NN
produksi	NN
minyak	NN
sawit	NN
mentah	JJ
CPO	FW
AALI	NNP
sebesar	JJ
10	CD
persen	CD
dari	IN
223	CD
ton	NND
pada	IN
kuartal	NN
I	OD
2006	CD
menjadi	VB
200.662	CD
ton	NND
pada	IN
kuartal	NN
I	OD
2007	CD
,	Z
kata	VB
-nya	PRP
.	Z

Lembaga	NNP
Penjamin	NNP
Simpanan	NNP
LPS	NNP
menurunkan	VB
suku	NN
bunga	NN
penjaminan	NN
LPS	NNP
rate	FW
untuk	IN
periode	NN
15	CD
April	NNP
-	Z
14	CD
Mei	NNP
2007	CD
sebesar	JJ
25	CD
basis	NND
poin	NND
bps	NND
menjadi	VB
9,00	CD
persen	CD
untuk	IN
simpanan	NN
di	IN
bank umum	NN
,	Z
dan	CC
12,75	CD
persen	CD
di	IN
Bank	NN
Perkreditan	NN
Rakyat	NN
BPR	NN
.	Z

Makro	NN
ekonomi	NN
membaik	VB
,	Z
sedangkan	CC
inflasi	NN
dan	CC
nilai tukar	NN
terus	RB
stabil	JJ
,	Z
kata	VB
Kepala	NN
Eksekutif	NN
LPS	NNP
,	Z
Krisna	NNP
Wijaya	NNP
di	IN
Jakarta	NNP
,	Z
Kamis	NNP
.	Z

Dia	PRP
juga	RB
mengatakan	VB
,	Z
meski	SC
pada	IN
22	CD
Maret	NNP
LPS	NNP
mulai	VB
memberlakukan	VB
batas	NN
simpanan	NN
yang	SC
dijamin	VB
sebesar	JJ
Rp	SYM
100	CD
juta	CD
,	Z
tingkat	NN
kepercayaan	NN
level	FW
of	FW
confidence	FW
masyarakat	NN
terhadap	IN
perbankan	NN
masih	MD
tetap	RB
tinggi	JJ
.	Z

Sementara	SC
itu	PR
,	Z
suku	NN
bunga	NN
penjaminan	NN
untuk	IN
simpanan	NN
dalam	IN
bentuk	NN
dolar	NN
AS	NNP
tetap	RB
dipertahankan	VB
pada	IN
level	NN
4,75	CD
persen	CD

Dengan	IN
langkah	NN
penurunan	NN
ini	PR
,	Z
maka	SC
suku	NN
bunga	NN
penjaminan	NN
LPS	NNP
rate	FW
dan	CC
suku	NN
bunga	NN
BI	NNP
BI	NNP
rate	FW
kembali	VB
pada	IN
posisi	NN
yang	SC
sama	JJ
,	Z
yaitu	SC
9	CD
persen	CD
,	Z
setelah	SC
pada	IN
awal	NN
pekan	NN
lalu	CC
,	Z
Rapat	NN
Dewan	NN
Gubernur	NN
RDG	NN
BI	NNP
memutuskan	VB
untuk	SC
mempertahankan	VB
BI	NNP
rate	FW
pada	IN
level	NN
itu	PR
.	Z

Lembaga	NN
pemeringkat	NN
internasional	JJ
Fitch	NNP
Ratings	NNP
,	Z
